brand_model,year,mileage,price,insurance,gearbox_type,gearbox_health,motor_status,body_status,chassis_status,url,condition_score
پراید 131 SE,1389,260000,510000000,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D9%85%D8%AF%D9%84-89/gaH51QB5?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaH51QB5_N,90.0
پراید 131 SE,1393,309000,595000000,10,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%D9%85%D8%AF%D9%84-%DB%B9%DB%B3-%D8%B3%D9%BE%DB%8C%D8%AF%D8%A7%D9%86/gaH1VPIh?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaH1VPIh_N,80.0
,,0,,0,,,,,,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D9%85%D8%AF%D9%84-%DB%B8%DB%B5/gaH5WhVK?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaH5WhVK_N,70.0
پراید 131 SL,1390,300000,500000000,0,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D9%85%D8%AF%D9%84-%DB%B9%DB%B0/gaHtmcP6?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHtmcP6_N,50.0
پراید 131 دوگانه سوز,1381,100000,250000000,9,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D8%AF%D9%88%DA%AF%D8%A7%D9%86%D9%87/gaHtlH3p?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHtlH3p_N,90.0
پراید 131 SX,1393,140000,610000000,10,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D9%81%D9%88%D8%B1%DB%8C/gaHNmziO?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHNmziO_N,90.0
پراید 131 SX,1380,30000,175000000,10,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,ضربه‌خورده,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D9%85%D8%AF%D9%84-%DB%B8%DB%B0/gaHVFo4Y?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHVFo4Y_N,60.0
پراید 131 SE,1394,300000,538000000,6,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D9%85%D8%AF%D9%84-%DB%B9%DB%B4-%D8%AF%D9%88%DA%AF%D8%A7%D9%86%D9%87-%D8%B4%D8%B1%DA%A9%D8%AA-%D8%A8%D9%87-%D9%82%DB%8C%D9%85%D8%AA-%D8%AA%DA%A9-%D8%A8%D8%B1%DA%AF-%D8%B3%D9%86%D8%AF/gaHtG44N?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHtG44N_N,90.0
پراید 131 SX,1390,172000,488000000,1,دنده‌ای,تعمیر شده,سالم,رنگ‌شدگی در ۳ ناحیه,تعیین‌نشده,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%DB%B9%DB%B0-%D8%A8%D8%B3%DB%8C%D8%A7%D8%B1-%D8%B3%D8%A7%D9%84%D9%85/gaMM_akR?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaMM_akR_N,45.0
پراید 131 SL,1398,90727,650000000,0,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-98/gaHxGJFx?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHxGJFx_N,90.0
پراید 131 SE,1395,160000,100000,0,دنده‌ای,,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%DB%B1%DB%B1%DB%B1-%D9%85%D8%AF%D9%84-%DB%B9%DB%B5/gaFp0gPZ?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaFp0gPZ_N,90.0
پراید 131 SE,1386,100000,245000000,12,دنده‌ای,سالم و پلمپ,تعویض شده,دوررنگ,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D9%85%D8%AF%D9%84%DB%B8%DB%B6/gaHtljDG?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHtljDG_N,35.0
پراید 131 LE,1392,300000,425000000,12,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,ضربه‌خورده,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D9%85%D8%AF%D9%84-%DB%B9%DB%B2/gaHlGnTn?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHlGnTn_N,30.0
پراید 131 دوگانه سوز,1389,240000,1000,12,دنده‌ای,سالم و پلمپ,سالم,تصادفی,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%DB%B8%DB%B9%D8%AF%D9%88%DA%AF%D8%A7%D9%86%D9%87-%D9%81%D8%A7%D8%A8%D8%B1%DB%8C%DA%A9/gaB1BsVC?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaB1BsVC_N,10.0
پراید 131 SE,1394,162000,540000000,4,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%DB%B1%DB%B3%DB%B1%D9%85%D8%AF%D9%84%DB%B9%DB%B4/ga944KB6?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_ga944KB6_N,50.0
پراید 131 SX,1382,222222,247000000,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D9%85%D8%AF%D9%84-%DB%B8%DB%B2/gaHhWPlU?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHhWPlU_N,90.0
پراید 131 EX,1395,100000,1000000,6,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D9%85%D8%AF%D9%84-95-%D8%B3%D8%A7%D9%84%D9%85/gaHBnhAx?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHBnhAx_N,80.0
پراید 131 SX,1395,290000,635000000,9,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D9%85%D8%B1%D8%AA%D8%A8-%D8%AA%D9%85%DB%8C%D8%B2/gaHx1hkL?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHx1hkL_N,90.0
پراید 131 SE,1398,83000,665000000,6,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%DB%B1%DB%B3%DB%B1-%D9%85%D8%AF%D9%84-%DB%B9%DB%B8-%DA%86%D8%A7%D9%84%D9%88%D8%B3/gaFh0tyu?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaFh0tyu_N,90.0
پراید 131 EX,1389,320000,430000000,7,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%DB%B8%DB%B9-%D8%AF%D9%88%DA%AF%D8%A7%D9%86%D9%87-%D8%AF%D8%B3%D8%AA/gaHZW6X-?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHZW6X-_N,50.0
پراید 131 SE,1384,111111,350000000,12,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%DB%B1%DB%B3%DB%B1/gaHJnnI9?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHJnnI9_N,50.0
پراید 131 دوگانه سوز,1391,640000,400000000,6,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D9%85%D8%AF%D9%84-%DB%B9%DB%B1/gaHp2VRn?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHp2VRn_N,50.0
پراید 131 SE,1396,195000,665000000,3,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF%DB%B1%DB%B3%DB%B1%D9%85%D8%AF%D9%84se96/gaHFGmFs?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHFGmFs_N,90.0
پراید 131 دوگانه سوز,1390,220000,585000000,10,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF%DB%B9%DB%B0-%D8%AF%D9%88%DA%AF%D8%A7%D9%86%D9%87-%D8%B4%D8%B1%DA%A9%D8%AA%DB%8C/gaHxGAGR?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHxGAGR_N,70.0
پراید 131 دوگانه سوز,1386,350000,330000000,10,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D9%85%D8%AF%D9%84-%DB%B8%DB%B6-%D8%AF%D9%88%DA%AF%D8%A7%D9%86%D9%87-%D8%B4%D8%B1%DA%A9%D8%AA/gaHFXQgL?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHFXQgL_N,50.0
پراید 131 SE,1388,250000,385000000,9,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۳ ناحیه,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%DB%B8%DB%B8-%D8%AF%D9%88%DA%AF%D8%A7%D9%86%D9%87-%D8%B4%D8%A7%D8%B3%DB%8C-%D9%BE%D9%84%D9%85%D9%BE/gaHVW5-A?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHVW5-A_N,60.0
پراید 131 SE,1396,146000,625000000,6,,,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF%DB%B1%DB%B3%DB%B1%D9%81%D9%88%D9%84-%D9%85%D8%AF%D9%84-%DB%B9%DB%B6/ga3QqrYP?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_ga3QqrYP_N,90.0
پراید 131 SX,1395,23587,460000000,3,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,ضربه‌خورده,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D9%85%D8%AF%D9%84-95-%D8%A8%D8%AF%D9%88%D9%86-%D8%B1%D9%86%DA%AF/gaCNVS6y?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaCNVS6y_N,70.0
پراید 131 دوگانه سوز,1396,330000,595000000,0,دنده‌ای,,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%DB%B9%DB%B6/gaFB-UwJ?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaFB-UwJ_N,70.0
پراید 131 دوگانه سوز,1386,300,330000000,0,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D9%85%D8%AF%D9%84-86-%D8%A8%D8%AF%D9%88%D9%86-%D8%B1%D9%86%DA%AF/gaHBHh5Z?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHBHh5Z_N,90.0
پراید 131 EX,1393,95000,550000000,6,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF/gaExPqOa?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaExPqOa_N,50.0
پراید 131 SE,1387,400000,420000000,11,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D9%85%D8%AF%D9%84-%DB%B8%DB%B7/gagc34fQ?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gagc34fQ_N,70.0
پراید 131 SE,1396,228000,640000000,8,دنده‌ای,نیاز به تعمیر جزئی,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D9%85%D8%AF%D9%84%DB%B9%DB%B6-%D8%AA%D9%85%D8%A7%D9%85-%D9%81%D8%A7%D8%A8%D8%B1%DB%8C%DA%A9/gaHhGOVK?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHhGOVK_N,75.0
پراید 131 دوگانه سوز,1388,50000,250000000,8,دنده‌ای,سالم و پلمپ,تعویض شده,تصادفی,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D8%AA%D8%B5%D8%A7%D8%AF%D9%81%DB%8C-%D9%85%D8%AF%D9%84-%DB%B8%DB%B8/gaHdmAmJ?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHdmAmJ_N,0.0
پراید 131 SE,1393,350000,615000000,11,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF131se%D9%85%D8%AF%D9%8493/gaHZ2rG6?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHZ2rG6_N,90.0
پراید 131 EX,1382,111122,35000000,12,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,https://divar.ir/v/%D9%85%D8%AF%D9%84-82/gaHJHjiZ?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHJHjiZ_N,50.0
پراید 131 LE,1395,360000,530000000,2,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-131-%DB%8C%D8%B1%D9%884-%D8%AF%D9%88%DA%AF%D8%A7%D9%86%D9%87-%D8%AF%D8%B3%D8%AA%DB%8C/gaE5AvuS?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaE5AvuS_N,90.0
پراید 131 دوگانه سوز,1386,400000,375000000,4,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF86-%D8%B4%D8%A7%D8%B3%DB%8C-%D9%BE%D9%84%D9%85%D9%BE-%D8%AF%D9%88%DA%AF%D8%A7%D9%86%D9%87-%DA%A9%D8%A7%D8%B1%D8%AE%D8%A7%D9%86%D9%87/gaHxWrWh?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHxWrWh_N,80.0
پراید 131 EX,1386,220000,380000000,6,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D8%AE%D9%88%D8%B1%D8%AF%D9%88/gaHV2b0G?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHV2b0G_N,90.0
پراید 131 SL,1391,326257,430000000,1,دنده‌ای,سالم و پلمپ,نیاز به تعمیر,دوررنگ,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D8%B3%D9%81%DB%8C%D8%AF-%D9%85%D8%AF%D9%84-91/gaEJ-qcr?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaEJ-qcr_N,25.0
پراید 131 SL,1391,350000,468000000,6,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF%D9%85%D8%AF%D9%84%DB%B9%DB%B1%D8%B3%D8%A7%D9%84%D9%85-%D8%AA%D9%85%DB%8C%D8%B2-%D9%86%D9%82%D8%AF-%D8%A7%D9%82%D8%B3%D8%A7%D8%B7/gaAdPz9b?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaAdPz9b_N,90.0
پراید 131 دوگانه سوز,1390,82138,460000000,7,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D9%85%D8%AF%D9%84-90-%D9%87%DB%8C%D8%AF%D8%B1%D9%88%D9%84%DB%8C%DA%A9-%D8%AF%D9%88%DA%AF%D8%A7%D9%86%D9%87/gaH9lHDv?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaH9lHDv_N,90.0
پراید 131 SL,1390,250000,395000000,6,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF%DB%B1%DB%B3%DB%B1%D9%85%D8%AF%D9%84%DB%B9%DB%B0sl/gaHh2qGx?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHh2qGx_N,50.0
پراید 131 SE,1389,60000,1000,10,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۱ ناحیه,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF%D9%85%D8%AF%D9%84-%DB%B8%DB%B7-%DB%B8%DB%B9-%DB%B9%DB%B0-%DA%A9%D9%88%D8%A6%DB%8C%DA%A9-%D8%B3%D9%85%D9%86%D8%AF-%D9%86%DB%8C%D8%B3%D8%A7%D9%86-%D8%B2%DB%8C%D8%B1%D9%82%DB%8C%D9%85%D8%AA/gaHRmEIS?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHRmEIS_N,80.0
پراید 131 دوگانه سوز,1393,106000,450000000,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,ضربه‌خورده,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-131-tl-%D9%85%D8%AF%D9%84-93-%D8%AF%D9%88%DA%AF%D8%A7%D9%86%D9%87-%DA%A9%D8%A7%D8%B1%D8%AE%D8%A7%D9%86%D9%87-%D8%AE%D8%A7%D9%86%DA%AF%DB%8C-%DA%A9%D9%85-%DA%A9%D8%A7%D8%B1/QacjLsvo?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_QacjLsvo_N,70.0
پراید 131 دوگانه سوز,1389,350000,348000000,5,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D8%AF%D9%88%DA%AF%D8%A7%D9%86%D9%87-%DA%A9%D8%A7%D8%B1%D8%AE%D9%88%D9%86%D9%87-%D9%85%D8%AF%D9%84-89/gaHNHQ0w?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHNHQ0w_N,90.0
پراید 131 SE,1396,138000,700000000,0,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF/gaHJ3B9J?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHJ3B9J_N,90.0
پراید 131 TL,1392,271080,600000000,0,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D9%85%D8%AF%D9%84%DB%B9%DB%B2-%D8%AA%DA%A9-%D8%B3%D9%88%D8%B2/gaH1V2Jk?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaH1V2Jk_N,90.0
پراید 131 SE,1396,129000,1000000,3,دنده‌ای,سالم و پلمپ,سالم,رنگ‌شدگی در ۲ ناحیه,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-131-se/gaHxGkHS?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHxGkHS_N,70.0
پراید 131 SX,1372,210000,280000000,0,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%DA%A9%D8%B1%D9%87-%DA%A9%DB%8C%D8%A7-%D8%AA%D9%82%D9%88%DB%8C%D8%AA-%D8%A7%D8%AA%D8%A7%D9%82-%DA%A9%D8%A7%D9%86%D8%A7%D8%AF%D8%A7-%DB%B1-%D8%AA%D9%86-%D9%85%D8%AF%D9%84-1993/gaH1FMWF?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaH1FMWF_N,50.0
پراید 131 SE,1389,643,345000000,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-131%D9%85%D8%AF%D9%84-89/gaH1G-WI?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaH1G-WI_N,90.0
پراید 131 LE,1386,343432,327000000,0,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-86-%D8%AA%DA%A9-%DA%AF%D8%A7%D9%86%D9%87-%D8%B3%D8%A7%D9%84%D9%85/gaH52UAt?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaH52UAt_N,50.0
پراید 131 SE,1390,390000,445000000,7,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%DB%B1%DB%B3%DB%B1-%D9%85%D8%AF%D9%84-%DB%B9%DB%B0-%D8%B1%D9%86%DA%AF-%D8%B3%D9%81%DB%8C%D8%AF/gaHJG2y9?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHJG2y9_N,90.0
پراید 131 EX,1391,250000,420000000,9,دنده‌ای,سالم و پلمپ,سالم,تصادفی,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF/gaHJn0Pj?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHJn0Pj_N,10.0
پراید 131 EX,1382,400000,275000000,7,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-82-%DA%A9%D8%A7%D8%B1%D8%A8%D8%B1%D8%A7%D8%AA/gaHZmkYP?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHZmkYP_N,90.0
پراید 131 دوگانه سوز,1388,200000,455000000,12,دنده‌ای,سالم و پلمپ,سالم,دوررنگ,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF%DB%B8%DB%B8-%D8%AF%D9%88%DA%AF%D8%A7%D9%86%D9%87-%DA%A9%D8%A7%D8%B1%D8%AE%D8%A7%D9%86%D9%87/gaEpbem0?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaEpbem0_N,50.0
پراید 131 SE,1384,120000,250000000,0,دنده‌ای,سالم و پلمپ,سالم,صافکاری بی‌رنگ,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D9%85%D8%AF%D9%84-84/gaHR3NW1?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHR3NW1_N,100.0
پراید 131 SE,1399,160000,790000000,12,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%81%D8%B1%D9%88%D8%B4-%D9%81%D9%88%D8%B1%DB%8C-%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%DB%B1%DB%B3%DB%B1-%D9%85%D8%AF%D9%84-%DB%B9%DB%B9/gaDhdYVu?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaDhdYVu_N,90.0
پراید 131 SE,1397,174000,635000000,6,دنده‌ای,سالم و پلمپ,سالم,خط و خش جزیی,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%DB%B1%DB%B3%DB%B1-%D9%85%D8%AF%D9%84-%DB%B1%DB%B3%DB%B9%DB%B7/gaGpH_81?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaGpH_81_N,90.0
پراید 131 SL,1387,265426,380000000,6,دنده‌ای,سالم و پلمپ,سالم,تمام‌رنگ,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%D9%85%D8%AF%D9%84-%DB%B8%DB%B7/gaHNmWAB?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gaHNmWAB_N,30.0
پراید 131 SE,1397,190000,500000000,3,دنده‌ای,سالم و پلمپ,سالم,سالم و بی‌خط و خش,سالم و پلمپ,https://divar.ir/v/%D9%BE%D8%B1%D8%A7%DB%8C%D8%AF-%DB%8C%D9%88%D8%B1%D9%88%DB%B4%D9%85%D8%AF%D9%84-%DB%B9%DB%B7/gauIVpn4?tracker_session_id=26be204d-5bda-40e9-9402-9b3b9ac9a5a1_gauIVpn4_N,90.0
